index,shape-type,vertex-index,axis-0,axis-1
2,polygon,40,17038.578472697565,13485.989808297178
2,polygon,41,16968.259899860786,13814.143148202143
2,polygon,42,16909.661089163474,14165.736012386033
2,polygon,43,16792.463467768845,14470.449828012072
2,polygon,44,16722.144894932066,14611.086973685626
2,polygon,45,16628.38679781636,14786.883405777571
2,polygon,46,16558.068224979583,15021.278648566831
2,polygon,47,16440.870603584954,15208.79484279824
2,polygon,48,16253.354409353546,15466.629609866424
2,polygon,49,16077.5579772616,15701.024852655684
2,polygon,50,15983.799880145896,15888.541046887092
2,polygon,51,15831.44297233288,16087.777003257963
2,polygon,52,15643.926778101471,16298.732721768298
2,polygon,53,15421.251297451676,16544.84772669702
2,polygon,54,15350.932724614897,16650.325585952185
2,polygon,55,15222.015341080805,16908.160353020372
2,polygon,56,15151.696768244026,17119.116071530705
2,polygon,57,14964.180574012618,17423.829887156746
2,polygon,58,14811.8236661996,17587.906557109225
2,polygon,59,14507.109850573563,17880.9006105958
2,polygon,60,14401.631991318396,17998.098231990432
2,polygon,61,14132.077462110747,18150.45513980345
2,polygon,62,13827.36364648471,18326.251571895395
2,polygon,63,13592.968403695448,18420.0096690111
2,polygon,64,13264.815063790486,18548.92705254519
2,polygon,65,13030.419821001226,18677.844436079286
2,polygon,66,12807.744340351428,18806.761819613377
2,polygon,67,12585.068859701632,18865.360630310694
2,polygon,68,12467.871238307001,18947.39896528693
2,polygon,69,12116.278374123112,19111.475635239414
2,polygon,70,11495.130980731574,19310.711591610285
2,polygon,71,11237.296213663389,19334.151115889214
2,polygon,72,10991.181208734664,19369.3104023076
2,polygon,73,10721.626679527017,19416.18945086545
2,polygon,74,10370.033815343128,19463.068499423305
2,polygon,75,10123.918810414403,19416.18945086545
2,polygon,76,9924.682854043533,19381.030164447064
2,polygon,77,9573.089989859644,19334.151115889214
2,polygon,78,9444.17260632555,19275.552305191897
2,polygon,79,9233.216887815217,19146.634921657806
2,polygon,80,8951.942596468105,18923.959441008006
2,polygon,81,8670.668305120993,18724.723484637136
2,polygon,82,8412.833538052808,18560.646814684653
2,polygon,83,8248.756868100325,18431.72943115056
2,polygon,84,8084.680198147843,18173.894664082374
2,polygon,85,7873.724479637509,17869.180848456337
2,polygon,86,7651.048998987712,17458.989173575133
2,polygon,87,7475.252566895767,16943.319639438763
2,polygon,88,7369.7747076406,16802.682493765205
2,polygon,89,7170.53875126973,16497.96867813917
2,polygon,90,7076.780654154026,16333.892008186685
2,polygon,91,7076.780654154026,15818.222474050315
2,polygon,92,7123.659702711878,15349.431988471795
2,polygon,93,7170.53875126973,14915.800789311663
2,polygon,94,7240.857324106508,14575.927687267238
2,polygon,95,7358.054945501138,14329.812682338514
2,polygon,96,7486.97232903523,14107.137201688718
2,polygon,97,7580.730426150934,13907.901245317847
2,polygon,98,7697.928047545564,13626.626953970735
2,polygon,99,7779.966382521805,13462.550284018253
2,polygon,100,7862.0047174980455,13345.352662623623
2,polygon,101,8061.240673868917,12876.562177045103
2,polygon,102,8119.8394845662315,12747.644793511012
2,polygon,103,8330.795203076565,12478.090264303362
2,polygon,104,8612.069494423677,12220.255497235175
2,polygon,105,8834.744975073474,11927.2614437486
2,polygon,106,9127.739028560049,11634.267390262026
2,polygon,107,9373.854033488771,11306.114050357062
2,polygon,108,9491.0516548834,11118.597856125654
2,polygon,109,9643.408562696419,11013.119996870488
