index,shape-type,vertex-index,axis-0,axis-1
1,polygon,43,16390.00659412791,15960.894631419516
1,polygon,44,16360.03034125198,15743.566798069043
1,polygon,45,16337.548151595036,15271.440815273185
1,polygon,46,16337.548151595036,15114.065487674565
1,polygon,47,16360.03034125198,14941.702033637981
1,polygon,48,16419.982847003837,14799.314832477325
1,polygon,49,16524.89973206958,14641.939504878705
1,polygon,50,16607.334427478385,14537.02261981296
1,polygon,51,16682.2750596682,14477.070114061104
1,polygon,52,16794.68600795293,14447.093861185176
1,polygon,53,16952.06133555155,14432.105734747212
1,polygon,54,17101.942599931186,14432.105734747212
1,polygon,55,17371.728875814537,14454.587924404157
1,polygon,56,17656.503278135846,14529.528556593978
1,polygon,57,18016.21831264698,14566.998872688888
1,polygon,58,18136.12332415069,14581.98699912685
2,polygon,0,6657.659724389857,11114.438083855517
2,polygon,1,6536.5017916922325,10629.806353065022
2,polygon,2,6501.885239492912,10456.723592068414
2,polygon,3,6553.810067791894,10110.558070075203
2,polygon,4,6605.734896090876,9937.475309078598
2,polygon,5,6744.20110488816,9712.46771978301
2,polygon,6,6917.283865884766,9574.001510985727
2,polygon,7,7159.599731280015,9487.460130487423
2,polygon,8,7471.148701073905,9435.53530218844
2,polygon,9,7713.464566469152,9435.53530218844
2,polygon,10,8128.863192861006,9504.768406587084
2,polygon,11,8371.179058256255,9556.693234886065
2,polygon,12,8578.878371452181,9574.001510985727
2,polygon,13,8751.961132448789,9608.618063185048
2,polygon,14,8959.660445644715,9695.159443683351
2,polygon,15,9132.74320664132,9712.46771978301
2,polygon,16,9357.750795936909,9747.08427198233
2,polygon,17,9548.141833033174,9781.700824181653
2,polygon,18,9721.22459402978,9799.009100281313
2,polygon,19,9946.232183325368,9833.625652480634
2,polygon,20,10119.314944321974,9868.242204679955
2,polygon,21,10603.94667511247,10075.941517875883
2,polygon,22,10794.337712208737,10162.482898374186
2,polygon,23,11071.270129803306,10300.94910717147
2,polygon,24,11244.352890799912,10491.340144267737
2,polygon,25,11400.127375696857,10837.50566626095
2,polygon,26,11417.435651796517,11304.829120951785
2,polygon,27,11382.819099597196,11529.836710247371
2,polygon,28,11330.894271298215,11858.693956140924
2,polygon,29,11192.428062500929,12187.551202034472
2,polygon,30,11019.345301504323,12360.63396303108
2,polygon,31,10777.029436109076,12533.716724027685
2,polygon,32,10534.713570713828,12637.566380625649
2,polygon,33,10361.630809717222,12672.18293282497
2,polygon,34,10482.788742414847,12827.957417721915
2,polygon,35,10603.94667511247,13035.656730917843
2,polygon,36,10690.488055610773,13208.739491914446
2,polygon,37,10742.412883909752,13381.822252911054
2,polygon,38,11019.345301504321,13381.822252911054
2,polygon,39,11417.435651796515,13329.89742461207
2,polygon,40,11677.059793291424,13416.438805110374
2,polygon,41,11867.45083038769,13451.055357309695
2,polygon,42,12057.841867483958,13468.363633409357
2,polygon,43,12421.31566557683,13295.28087241275
2,polygon,44,12715.55635927106,13122.198111416146
2,polygon,45,12905.947396367326,12949.115350419539
2,polygon,46,13130.954985662915,12827.957417721915
2,polygon,47,13615.58671645341,12585.641552326666
2,polygon,48,13961.752238446623,12429.867067429721
2,polygon,49,14221.37637994153,12343.32568693142
2,polygon,50,14481.00052143644,12326.017410831759
2,polygon,51,14931.015700027614,12360.63396303108
2,polygon,52,15415.647430818111,12464.483619629042
2,polygon,53,15779.121228910983,12706.79948502429
2,polygon,54,15917.587437708267,12827.957417721915
2,polygon,55,16090.670198704873,12966.423626519201
2,polygon,56,16315.67778800046,13399.130529010716
2,polygon,57,16402.219168498763,13606.82984220664
2,polygon,58,16419.527444598425,13779.912603203247
2,polygon,59,16419.527444598425,14091.461572997137
2,polygon,60,16402.219168498763,14351.085714492045
2,polygon,61,16298.369511900799,14524.168475488652
2,polygon,62,16194.519855302835,14679.942960385597
2,polygon,63,16125.286750904193,14922.258825780846
2,polygon,64,16090.670198704871,15303.040899973377
2,polygon,65,16021.43709430623,15874.214011262178
2,polygon,66,16021.43709430623,16168.454704956406
2,polygon,67,16004.12881820657,16791.552644544186
2,polygon,68,16004.12881820657,16981.943681640456
2,polygon,69,15709.88812451234,19145.47819409803
2,polygon,70,15381.030878618787,19630.109924888522
2,polygon,71,15034.865356625576,19820.50096198479
2,polygon,72,14827.16604342965,19907.04234248309
2,polygon,73,14429.075693137456,20097.43337957936
2,polygon,74,14169.451551642547,20149.35820787834
2,polygon,75,13944.44396234696,20149.35820787834
2,polygon,76,13425.195679357143,20132.04993177868
2,polygon,77,13027.105329064949,20045.508551280378
2,polygon,78,12767.48118757004,19872.42579028377
2,polygon,79,12646.323254872417,19612.801648788864
2,polygon,80,12611.706702673095,19301.252678994973
2,polygon,81,12577.090150473774,19024.320261400404
2,polygon,82,12559.781874374114,18851.237500403797
2,polygon,83,12646.323254872417,18695.46301550685
2,polygon,84,12300.157732879205,18695.46301550685
2,polygon,85,12075.150143583618,18660.84646330753
2,polygon,86,11798.217725989049,18539.688530609907
2,polygon,87,11607.826688892781,18487.763702310924
2,polygon,88,11434.743927896176,18435.838874011944
2,polygon,89,11123.194958102285,18695.46301550685
2,polygon,90,10932.80392100602,18955.087157001763
2,polygon,91,10707.796331710431,19214.71129849667
2,polygon,92,10413.555638016202,19422.410611692598
2,polygon,93,10015.465287724008,19630.109924888522
2,polygon,94,9755.8411462291,19733.959581486488
2,polygon,95,9288.517691538264,19889.734066383433
2,polygon,96,9011.585273943694,19907.04234248309
2,polygon,97,8769.269408548447,19907.04234248309
2,polygon,98,8526.953543153199,19872.42579028377
2,polygon,99,8180.788021159988,19855.117514184112
2,polygon,100,7592.306633771528,19630.109924888522
2,polygon,101,7332.682492276619,19508.951992190898
2,polygon,102,7124.983179080692,19387.794059493277
2,polygon,103,6796.125933187141,19041.628537500063
2,polygon,104,6640.351448290196,18920.470604802438
2,polygon,105,6640.351448290196,18695.46301550685
2,polygon,106,6553.810067791893,18158.906456417375
2,polygon,107,6449.96041119393,17812.740934424164
2,polygon,108,6380.727306795287,17587.733345128574
2,polygon,109,6259.569374097664,17224.2595470357
2,polygon,110,6173.027993599361,16981.943681640456
2,polygon,111,6173.027993599361,16756.936092344866
2,polygon,112,6190.336269699022,16497.31195084996
2,polygon,113,6294.185926296986,16324.229189853351
2,polygon,114,5826.8624716061495,16341.537465953013
2,polygon,115,5601.854882310562,16358.845742052672
2,polygon,116,5221.072808118029,16376.154018152334
2,polygon,117,4771.057629526854,16358.845742052672
2,polygon,118,4563.358316330928,16341.537465953013
2,polygon,119,4165.267966038734,16289.61263765403
2,polygon,120,4044.1100333411096,15908.830563461499
2,polygon,121,4044.1100333411096,15579.973317567947
2,polygon,122,4096.034861640092,15199.191243375415
2,polygon,123,4338.350727035339,14714.559512584918
2,polygon,124,4511.433488031946,14524.168475488652
2,polygon,125,4719.132801227873,14368.393990591707
2,polygon,126,5013.3734949221025,14195.3112295951
2,polygon,127,5394.155569114635,13918.37881200053
2,polygon,128,5740.321091107847,13399.130529010716
2,polygon,129,5757.629367207507,13104.889835316484
2,polygon,130,5774.9376433071675,12706.79948502429
2,polygon,131,5861.479023805471,12377.94223913074
2,polygon,132,5948.020404303773,12187.551202034472
2,polygon,133,6103.794889200718,11876.002232240582
2,polygon,134,6294.185926296986,11547.144986347033
2,polygon,135,6432.65213509427,11374.062225350426
2,polygon,136,6588.426619991215,11218.287740453481
3,polygon,0,2767.1934376494305,9771.237626536791
3,polygon,1,2905.770933778136,9771.237626536791
3,polygon,2,3506.273417002528,9678.852629117653
3,polygon,3,3931.244405130559,9567.990632214689
3,polygon,4,4208.39939738797,9549.513632730861
3,polygon,5,4559.462387580692,9540.275132988947
3,polygon,6,4827.378880096189,9586.467631698517
3,polygon,7,4947.479376741067,9715.806628085309
3,polygon,8,5104.533872353601,9854.384124214015
3,polygon,9,5270.826867708047,10066.86961827803
3,polygon,10,5409.404363836753,10307.070611567786
3,polygon,11,5483.312361772063,10491.84060640606
3,polygon,12,5511.027860997804,10667.37210150242
3,polygon,13,5483.312361772063,10935.288594017919
3,polygon,14,5372.450364869098,11489.598578532743
3,polygon,15,5233.872868740393,11960.762065370342
3,polygon,16,5150.726371063169,12173.247559434356
3,polygon,17,5076.81837312786,12450.402551691768
3,polygon,18,4845.855879580016,13060.143534658073
3,polygon,19,4513.269888871123,13568.261020463327
3,polygon,20,4356.21539325859,13743.79251555969
3,polygon,21,4180.6838981622295,13947.03950988179
3,polygon,22,3940.4829048724723,14141.048004461978
3,polygon,23,3857.336407195249,14196.47900291346
3,polygon,24,3580.1814149378374,14344.29499878408
3,polygon,25,3441.6039188091318,14390.487497493648
3,polygon,26,3192.1644257774615,14427.441496461302
3,polygon,27,3007.3944309391873,14427.441496461302
3,polygon,28,2721.000938939862,14362.771998267908
3,polygon,29,2526.9924443596738,14298.10250007451
3,polygon,30,2388.4149482309685,14224.194502139202
3,polygon,31,2212.8834531346074,14168.763503687718
3,polygon,32,2055.8289575220742,14020.9475078171
3,polygon,33,1963.4439601029376,13771.50801478543
3,polygon,34,1852.581963199973,13549.7840209795
3,polygon,35,1787.9124650065771,13438.922024076535
3,polygon,36,1695.5274675874398,13244.913529496349
3,polygon,37,1621.61946965213,13041.666535174245
3,polygon,38,1612.3809699102164,12829.18104111023
3,polygon,39,1621.61946965213,12561.264548594732
3,polygon,40,1658.573468619785,12136.293560466702
3,polygon,41,1815.6279642323182,11563.506576468051
3,polygon,42,1824.8664639742317,11277.113084468727
3,polygon,43,1871.0589626838002,10990.7195924694
3,polygon,44,2018.8749585544197,10648.895102018594
3,polygon,45,2148.213954941212,10380.978609503096
3,polygon,46,2305.2684505537445,10168.49311543908
3,polygon,47,2499.2769451339327,9965.24612111698
3,polygon,48,2674.8084402302934,9845.145624472101
